Name,Original Price,Discounted Price,Discount Percent,Premium,quantity,Rating,Review Count,Delivery Time,Category,selling price
Godrej Jersey Rich Toned Fresh Milk,45,5,88.89,No,200 ml,4.5,162,10 mins,milk,40
Milky Mist Fruit Yogurt Mango Combo,90,6,93.33,No,200 ml,4.2,697,10 mins,milk,84
Amul Taaza Homogenised Toned Milk,49,2,95.92,No,200 ml,4.2,504,10 mins,milk,47
Milky Mist High Protein Paneer,145,32,77.93,Yes,200 ml,4.5,200,10 mins,milk,113
Milky Mist Fruit Yogurt Peach,30,2,93.33,No,200 ml,4.7,100,10 mins,milk,28
Milky Mist Plain Curd Cup,33,2,93.94,No,200 ml,4.6,200,10 mins,milk,31
Amul Camel Milk PET Bottle,125,25,,Yes,200 ml,,149,10 mins,milk,100
Amul Gold Homogenised Standardised Milk,160,60,,No,200 ml,4.4,959,10 mins,milk,100
Britannia Vita Rich Sandwich Premium White Bread,50,2,96,No,200 ml,4.6,400,10 mins,milk,48
Amul Lactose Free Milk,104,4,96.15,No,200 ml,4.2,174,10 mins,milk,100
Amul Lactose Free Milk,78,3,96.15,No,200 ml,4.6,708,10 mins,milk,75
Amulya Dairy Whitener,199,99,,No,200 ml,4.9,200,10 mins,milk,100
Nandini Goodlife Slim Skimmed Milk UHT,172,72,,No,200 ml,4.4,138,10 mins,milk,100
